-9190.740746 -2274.038323 -522.304543 726.862523 1179.220206 613.192757 -1781.927387 1646.479854 434.601598 -1193.474675 559.419843 1242.336326 -667.284557 -1656.865204 -1822.362920 106.059564 474.731742 -995.220593 220.458862 1061.686652 -924.644726 1750.146306 -769.583382 -655.001918 912.651316 477.247869 -128.819579 523.310406 -708.452237 219.456575 -53.646291 486.333432 -254.764251 874.645938 110.627241 283.832518 40.623693 796.102568 29.521384 -684.703043 -130.142012 182.026143 0.032673 -1081.678287 -39.695180 857.361205 225.148847 696.414269 -290.864719 450.728750 314.268582 -229.655261 236.547826 283.906719 460.802195 -9.674453 -683.962378 401.296123 -140.683559 198.397151 460.095378 -469.872652 557.893713 -991.461593 500.592645 -419.597052 -464.548123 4.647337 -75.096699 85.427199 442.062278 184.317571 -720.959326 262.029789 -519.253513 -127.264457 170.767715 -215.701987 -320.830885 69.920907 -18.736386 -394.256383 416.201783 19.407007 115.855304 263.084772 -12.107725 291.748102 263.444676 -1222.235862 -424.411591 -199.216780 338.858804 -80.143853 71.058423 -450.434319 46.254292 221.400990 -322.680715 322.317776 -381.510967 120.667728 -349.475488 -40.808328 -513.095975 -118.915946 437.999029 780.189896 13.513375 401.779349 801.719427 608.363233 -214.683350 259.356090 -313.295601 -168.116090 -722.255395 -143.988085 159.329422 -68.623301 -81.120654 -199.298879 13.277833 -14.137160 173.410993 -60.343498 -112.151945 130.761970 -33.382564 67.457579 -177.510648 285.896808 -175.238204 101.694707 289.363397 -53.718980 626.853657 -250.627026 165.688417 -165.193439 445.221964 -65.541957 -221.828251 44.474346 -96.360512 284.079526 254.028483 -77.178826 -10.057420 -232.307838 489.555425 -65.197189 -241.361517 -244.690517 384.396223 245.786606 64.432148 -284.109356 383.725969 -46.058190 -81.422086 217.202008 45.126469 50.964312 125.093145 505.178881 -48.393771 -340.536394 -451.242246 -417.110377 -150.015380 297.116016 477.216461 21.530039 -45.616645 -70.956383 56.683783 -164.382357 433.371217 -512.373007 393.886725 -116.496443 111.530551 -86.597999 -163.929178 -87.375108 -231.430741 -238.699286 -89.544327 40.381773 459.631040 -166.740512 144.185464 132.797754 -17.766067 333.423583 163.859990 347.480864 -212.808808 -143.715694
-648.355255 -1378.276661 -5614.751156 562.457985 2898.570600 -4448.947910 1702.615912 1857.723015 -1468.871267 -552.715463 -163.410613 -467.036204 -2326.267803 738.319309 -638.876197 162.514450 416.800482 1416.156363 221.818594 859.650256 -1927.009544 -307.121462 1585.006103 -166.221774 -1893.853759 -995.504634 -24.237776 693.077325 -140.390542 -555.414566 -1896.698215 420.828735 1346.210395 279.345486 -15.032018 460.713492 -675.436930 810.900237 979.121217 1586.826772 126.381705 -530.461105 -260.660050 -284.056101 805.163383 -330.200859 -699.332216 -885.331031 682.676364 624.201734 -562.970788 -211.394690 753.760497 -35.355945 -287.435693 805.566408 1197.330534 904.184438 -433.376110 57.446876 -1411.831293 -591.192641 609.561056 -763.021486 -802.655314 -485.663909 1024.019868 130.031202 -235.947723 -357.004894 -137.237222 661.463274 -321.152932 -642.631799 -326.376124 79.182934 -205.095637 -167.866460 14.024675 25.124642 -734.892021 10.224507 185.815503 4.697153 -492.714883 683.904195 -618.777855 -249.943764 57.721862 354.958474 41.636930 -365.299820 275.009850 135.127411 208.089931 948.387167 -708.459875 353.521646 129.117341 337.756841 535.259193 -343.648686 370.620881 -397.391179 -588.261601 678.339393 130.749431 -201.935711 -64.739145 -356.313198 -102.082410 -148.502686 412.165499 -423.508277 188.462183 -352.710311 149.289106 -329.764994 212.719337 690.127970 64.002648 570.869959 62.721554 -67.244413 -207.206414 359.475261 -59.892107 437.575634 -715.399578 487.867404 -474.232693 -12.296824 194.544673 563.734678 -299.482559 -90.122441 352.310980 -340.795102 26.394737 384.099354 265.319496 -554.397203 119.585342 -58.127672 135.378166 271.548776 178.213534 225.986702 170.700723 -219.153834 19.632871 253.225816 482.591596 82.423715 -184.494176 -182.826300 -408.747320 -573.572922 -69.929188 -143.031041 -70.928988 -642.113342 341.594297 242.513594 243.894782 -534.097954 458.853714 266.845029 -531.060420 113.747598 266.743181 -52.453197 233.576682 -196.802210 -23.877744 278.368375 20.469496 410.529243 517.998259 -184.495169 -109.085008 -105.403938 -347.329158 -274.224546 15.779344 97.328910 -200.821517 -421.302140 -104.161235 12.370527 101.153984 11.870355 293.228075 -53.272997 52.384545 -89.065392 -292.015893 -263.404139 29.516324 -350.008054
7753.858384 -3640.015055 575.266506 -448.804039 6521.302809 640.703171 884.696331 -1189.858518 -182.575784 -1472.273880 826.353644 1180.944279 536.250385 -895.273275 53.471515 575.144394 1960.511484 5.088620 1777.996362 1299.610141 -1407.013926 -97.435867 692.108734 540.475145 555.732118 929.283382 135.129147 -50.916118 -1570.169115 823.514389 547.340132 59.604745 -1691.426289 -266.133017 99.201488 497.733606 960.282982 -1253.503814 23.855051 730.066949 106.865444 -671.778759 -499.481459 510.948646 1636.152348 70.458581 -249.986913 372.485130 265.198239 681.614861 452.339803 -1613.623231 272.991100 312.980674 -128.362816 302.846804 9.043660 -560.019979 148.883894 946.109917 434.122838 -8.088887 213.365783 20.583377 973.314470 -366.764218 -296.694719 757.807856 -1291.083341 -53.667951 -390.070737 -285.235413 137.626252 -220.929501 -259.659730 174.546425 600.912354 -166.954628 21.037820 740.463039 -291.867303 -409.483799 -22.000790 -70.645119 187.288714 740.450910 147.484917 -175.215727 -397.847585 335.838988 -82.832509 259.945982 -131.681689 -1050.309441 -238.081128 512.953575 -97.458929 428.864867 47.945395 250.811566 -413.327637 -432.736324 672.508711 -83.508170 -86.890788 -563.123744 -529.666479 436.422710 641.954050 -731.673646 -84.978530 -253.349959 296.979757 6.329483 -314.746465 85.951991 -37.134479 390.687043 -425.614309 501.449008 -269.863248 -206.564820 108.593612 344.367799 247.486657 171.931164 -431.169454 856.928061 -993.244154 142.914889 198.729680 -346.980195 386.322552 -410.040935 266.737901 -557.778413 -805.812601 239.983328 -331.287048 158.955390 -46.426368 498.075387 193.560414 45.849821 487.416834 -388.363105 -290.299432 -32.765907 481.745479 -13.701713 377.590464 -293.853298 -152.825685 -310.377529 242.354066 -503.412682 100.406706 499.559657 -312.485886 -0.138643 366.341022 375.117668 -529.374563 -404.726965 337.513089 323.798745 49.086017 -482.851757 -331.464790 -50.380157 33.988425 76.033685 290.897985 251.584760 612.564610 -164.743060 -303.965708 -49.735715 -323.982340 -168.808260 31.244206 741.805691 -85.410988 -499.285272 888.182812 221.351581 424.081611 213.099128 -300.886477 736.705373 544.636139 -385.924342 -505.375763 -178.313912 0.611899 -217.317062 -230.632358 -479.820515 553.503411 -13.793253
-9017.476220 1898.475238 1821.033275 112.923307 367.663830 -239.767015 -697.202096 717.886417 -1545.713188 1522.942660 362.095040 1063.041971 -203.025267 -583.651088 -1311.874112 1347.237489 1237.276320 355.838711 -14.933179 -664.581790 -203.872449 -366.070735 178.286638 634.887993 -104.385428 191.935685 -956.169312 72.963501 519.309323 207.082668 -1206.358643 11.341839 -368.399998 -392.091257 547.743467 173.710644 143.591596 -284.237363 -1490.119578 -628.861732 -241.679827 -768.795602 -473.978453 -229.178528 -304.849057 -8.034654 -15.853087 129.190889 122.656577 -47.347031 201.938730 -576.206104 255.001636 -342.996765 174.823636 -149.756081 1058.820273 24.228559 -393.887325 399.161588 14.453856 -476.565364 57.070991 -77.290891 548.729419 250.568361 -185.388476 825.829747 835.189108 446.142548 234.531420 4.315227 522.989286 208.819115 -130.009777 28.031966 115.543064 -213.605797 -215.791226 -484.067319 591.827965 -324.072723 203.183153 33.296059 -542.221426 -165.119869 -939.389395 -373.975994 331.450289 -56.828506 292.113070 80.569057 -420.206797 99.177603 7.612761 -346.955168 110.251699 -186.171177 -332.834711 -394.467822 -84.747874 172.029489 155.195176 396.002961 524.551616 458.174145 -160.330620 90.736950 653.856431 -48.997699 -85.672598 284.659029 350.007686 560.293943 -331.900394 -122.204026 -59.270101 82.618850 -404.398363 539.781723 -543.177133 23.496749 -330.227042 262.562384 -184.664241 -315.214656 -141.677450 215.020529 -77.596379 38.327365 -365.499518 -61.543874 313.169714 -492.019811 188.715741 169.841606 -295.418545 193.263928 -298.848780 228.189779 215.687268 133.742132 -81.890679 -273.811612 -309.275250 458.206721 -27.406517 -226.152095 75.361490 -162.167152 324.119733 202.030922 1.546172 -343.349234 -151.561681 93.943715 334.045077 -258.739271 -14.614338 -226.904507 -206.311995 224.634622 -75.925040 155.271359 74.077927 -159.962580 -548.380351 194.103075 -168.366186 -244.693923 313.946329 -132.380351 -373.195260 -442.862721 91.522454 308.936049 267.822090 -164.249718 -401.572289 -123.479406 -150.744198 -45.248624 -59.241482 149.774514 -118.464559 -15.906089 -75.981593 -54.051218 22.205856 -251.884078 -94.996052 -132.199158 265.769199 491.521287 -31.144046 -459.969347 471.314684 206.545360 127.305169 -62.728174
11125.538391 2430.489640 -8981.051365 2799.620329 711.138646 -904.820793 -1680.996723 -2335.881668 6851.171443 1578.728750 462.289706 -235.999400 1788.470101 -925.805125 2409.651095 -350.097436 -2880.360630 226.640922 -61.178755 -1217.827892 1302.520666 -3125.673017 2268.899047 401.645687 2871.360934 1625.859531 -32.313382 1897.300823 463.403875 293.677535 1753.551566 885.775867 592.323783 297.588146 -766.792853 1235.143682 2102.716278 1284.344589 567.861782 861.810791 -710.269618 -1011.870805 -468.126796 275.373574 465.517167 -67.996661 181.521106 -1125.751755 270.095736 1500.456564 -2104.392595 378.948871 602.944135 216.672925 190.598149 347.666623 -575.279827 675.819796 75.308178 -350.271911 -71.077162 482.900801 -202.844344 179.751146 -135.321083 -528.809776 244.824216 -596.975893 54.773883 -388.718439 272.360338 114.651202 -969.430242 -307.616621 321.704051 61.388670 -482.143878 -448.448795 169.853328 -257.557830 247.204894 -12.904524 83.214726 -184.347591 -175.552475 -178.731352 398.319254 -485.654143 -23.369566 426.587355 648.423605 -178.038375 -851.044982 -175.682231 311.857703 -194.524552 -276.005803 319.748977 -255.745040 488.785745 -570.142707 -256.841971 79.210135 1084.129641 -444.305008 -530.308102 201.618563 -88.549047 -437.580539 635.565009 766.167163 -482.980883 39.686381 -338.864719 -258.688334 -336.950392 160.868388 685.491362 107.127172 27.505420 -280.811308 721.864460 -282.036048 417.999883 -238.428012 -298.161330 -690.135497 -369.216201 -383.879252 -22.111262 -122.397700 213.714850 149.716154 -88.611334 276.169664 -154.365844 185.503255 -101.736070 -64.451249 -21.234059 -523.764961 -260.515835 335.713018 -341.513532 46.931050 557.055917 -74.082255 296.074623 -68.006005 -280.847092 -534.616289 -88.505481 -479.265655 -98.452305 420.746907 86.721857 326.882958 184.339112 186.592361 126.117450 -139.712767 -264.818835 298.370497 -296.120906 279.570677 6.316202 331.952159 -44.900938 109.942554 266.896162 -517.338293 -238.470746 276.618571 -458.929646 115.176503 -50.255008 262.541696 123.763282 111.378808 120.618010 -325.307026 -105.150975 -329.083371 150.337744 -69.455201 64.238674 -186.218217 -98.222564 -141.125202 118.616300 6.231504 195.275903 -75.332166 -308.285105 -148.127307 58.004578 -73.645763 -317.620183 13.884317 -63.960656
-2116.056402 1478.437951 -18.450771 1774.039823 -101.227252 -870.614708 -307.750696 -463.386969 -1007.768946 -985.815881 -446.330677 -361.542005 285.551356 -624.905913 -806.712967 1321.969486 172.632111 136.449669 -114.858867 743.975180 739.921703 -790.387057 756.049153 -634.465902 -104.234781 -487.083773 182.001977 206.621306 -303.816504 656.593622 658.882659 -480.668585 438.999062 344.184570 252.205467 -414.985552 1197.184030 479.586101 -971.285915 -84.211539 -639.426056 300.678386 176.034852 165.521331 69.709544 576.836224 123.158337 211.561451 -244.991111 -349.471698 206.267118 -281.491162 -117.299482 -14.912272 -273.077024 242.216722 -314.616345 -597.200168 -379.371901 691.244565 35.821999 410.247888 -351.924223 -136.778106 36.958154 -460.315495 53.058185 344.236299 95.755284 153.894594 323.128233 138.520633 736.587596 -441.330953 -142.563336 -129.400916 584.460257 12.563033 -71.174658 -225.216114 -690.964226 -212.239321 -166.559926 -260.692314 208.098178 -71.586138 56.616284 -184.053879 74.749216 42.377114 331.121144 -28.001691 -169.639748 120.148829 4.919609 131.964786 -277.518967 32.696164 -189.252216 -172.643608 58.636161 -89.541467 -182.700741 310.389094 75.580600 215.778385 -130.159855 167.060214 419.707596 141.860457 127.198791 257.777895 -226.789742 17.376779 -68.961952 -305.051273 112.603003 129.600276 124.656595 327.779180 -335.755683 275.735361 -2.162314 67.212964 -89.799987 -14.121555 -172.182664 6.073205 -13.981247 -831.188241 -172.130618 -482.008983 -85.129146 262.441328 -131.439947 -29.016571 158.578723 -1.906252 -209.891665 -44.375145 18.136246 280.814165 -71.716985 222.040108 -187.703379 -88.264741 54.347735 -57.267061 121.140403 -378.244412 38.184780 -146.737730 -31.980369 102.882233 105.532282 3.059850 -195.258281 -586.591368 255.060530 37.029408 126.619061 159.570361 -48.218902 -224.812851 -305.209807 -265.593405 -381.409215 453.128542 89.297636 97.821273 -204.289876 -46.328452 -136.684247 -24.890858 -183.831189 -131.948165 260.360824 -31.200011 -339.891862 105.554508 28.831495 158.156243 18.563036 -219.584221 -142.647761 148.620300 115.317741 -27.975148 539.396085 16.918555 29.253240 108.485979 259.374886 -374.237596 -101.360827 -31.944964 -213.589972 -96.018706 94.627262 165.470207
6869.695838 -2132.425687 -6350.330691 3230.617453 -5652.127140 -6308.151873 -416.527554 -84.230813 599.056153 -2032.025222 -1755.126676 -2556.906558 -1037.896072 292.587685 327.806343 -130.552466 -3031.650276 346.755894 237.742523 -737.132512 260.398337 -1406.525753 -206.905243 -906.003380 -266.328778 93.288112 -67.191193 184.657413 421.333723 1928.988011 321.568923 -20.463460 -1539.267126 415.889795 -68.848803 688.761353 -1079.416299 -491.614024 574.778207 702.484575 -556.166105 -341.126332 -514.773140 44.075662 -38.961552 -104.530430 141.843438 -960.136715 -872.913673 720.470672 -1647.363778 -601.603429 375.608911 -44.259080 1107.053273 295.419074 -248.539680 251.336582 -439.332439 -543.667385 -262.919908 180.055123 29.127534 424.802901 127.248120 103.078814 -271.713708 52.519737 -489.796290 70.302078 715.554124 71.113235 -406.149728 -298.357004 -175.221105 47.012816 332.899112 -542.537622 336.332000 427.620705 -117.778362 -248.967669 -178.972104 -213.230388 278.826690 -71.951901 138.696426 -329.901648 -630.736157 187.420407 561.775917 -157.701514 -419.665389 282.102662 -272.895651 85.280448 -237.746083 -166.344514 -106.824378 25.544502 -427.283708 -14.300845 109.422523 -36.558604 -8.929294 261.714179 351.936973 475.694858 -101.787218 122.851650 523.924628 -624.311398 -46.255287 -285.026244 561.029344 512.708956 -51.421832 255.913331 -357.495911 666.854626 423.287550 50.977000 -205.476370 80.037921 51.738272 -94.727912 382.817361 -296.746451 69.446792 241.641852 37.721841 9.861433 -607.623376 117.818252 119.611526 411.512043 202.461089 -235.804698 96.649692 -95.125651 -167.873634 -139.119668 563.775549 -205.719442 197.842972 447.726330 -284.500867 451.779324 -49.342780 -124.858314 7.449774 -243.202362 -157.477065 -156.976420 631.778467 338.179414 407.127386 195.272522 265.231038 86.664266 -565.614479 -219.643459 222.316687 -12.296784 403.931728 -158.059356 -167.950729 353.376538 246.569787 -731.182444 -123.842069 -110.456722 412.954663 -61.378915 203.736451 -362.622041 199.238457 64.844985 43.997228 -114.620818 -178.199730 -98.672949 30.399837 93.884483 -173.494446 -359.206050 150.532601 107.714909 178.048782 -575.410576 118.938324 60.042546 -18.129817 -7.483535 103.215641 -209.938864 -374.152539 -112.720298 -169.159204 63.194361
935.070093 1056.444400 703.417247 -743.052461 1218.194774 2843.974963 1491.972177 2142.166276 -1401.391956 -2.644237 -758.315024 -587.394054 -1979.435756 -643.999946 -2552.191271 30.299486 59.580200 -89.177889 -3290.298731 -547.789835 498.339251 -912.047871 -622.138004 -675.172301 -1151.072409 485.378390 443.304192 359.352422 183.663048 -1684.570655 683.905459 -363.195707 -1335.895301 402.881814 -16.838742 49.771098 -1022.722055 -9.359174 -36.432483 -465.172957 -627.399723 1537.963503 -73.977682 -1491.006692 -710.557566 683.294491 -221.445930 338.500100 45.574560 827.551095 856.499532 109.228929 433.243878 -866.710977 391.723463 201.505154 -280.813467 276.937644 444.261848 1135.973010 -518.126074 -615.670588 -385.706619 138.149989 -955.731615 115.139711 -1004.041729 348.800486 1003.558434 465.605652 -184.201638 95.558839 836.431335 736.084067 496.557263 -560.921077 19.274611 -840.965583 -1066.565635 1150.471551 815.519163 -886.738308 -1124.494583 192.412315 343.944797 -524.503615 1139.266940 -1139.499716 369.446115 1114.168624 991.603047 -384.495221 -29.012344 -304.769010 1139.153904 -358.780792 399.556377 126.752029 143.840186 -148.105517 -144.520826 -96.200532 -185.827659 -407.506439 -353.038971 167.108878 307.526904 1.255292 39.092066 95.792671 760.689721 407.399602 -641.307822 -101.916522 -16.638573 841.002252 415.397148 -366.788947 -718.267765 78.126118 -462.000053 -919.841746 -400.630727 344.409273 -630.654560 -913.099043 657.385847 81.242904 -64.383789 -465.053644 -448.579719 405.733374 549.102247 -95.044072 -218.754109 -87.699951 -10.696288 259.608751 497.077607 -231.919661 386.120160 86.082675 75.237782 50.377322 -405.661604 35.716294 -157.140368 -657.029548 -541.436055 14.324016 487.956851 -467.976840 -873.276410 -251.113953 644.077935 -13.567632 1247.017746 246.835221 67.374534 105.614845 -1248.003900 -489.282681 353.156815 -91.484978 381.842595 265.764714 -28.954450 383.267536 -144.757414 21.328273 -265.311577 201.905242 87.479774 693.436642 368.521808 945.572738 26.402094 274.589516 270.023330 642.724275 11.487689 21.004841 269.120737 -594.388789 99.051586 655.817333 436.508214 -248.583474 468.513933 -209.016065 -431.796587 -655.896444 -85.399992 -195.229311 21.429279 163.372337 -209.490822 -50.752002 482.536570 -129.439550
-3030.027541 1362.551527 -6014.155355 870.722080 1013.784584 90.631602 2033.982499 2683.179863 -1390.628157 180.228920 -2419.959317 -431.133628 -1089.822748 -734.115140 127.731032 -668.662805 -0.665885 -1643.207580 -1887.761500 182.784099 -1429.131790 632.273815 -2318.110842 2119.609593 -574.637166 -73.374937 23.427985 -1348.168542 611.355380 319.605767 1776.724527 -246.701483 -1705.060224 172.806139 801.542632 -353.552873 -588.058858 -2206.582853 -1362.475559 -166.923207 -499.028523 238.508508 273.718511 1529.520352 -601.414573 -88.571407 -50.099612 -668.815437 -224.757731 -1358.605504 326.514949 298.252895 -238.186234 782.185838 -165.691271 101.166282 -57.685658 -400.191911 -755.426310 243.080167 359.233541 -278.685695 -989.186747 1209.749332 -948.346629 48.335260 429.606027 615.792453 431.516282 594.235259 298.439206 482.976097 -231.552720 -58.812730 542.838560 -504.929217 429.824662 123.365933 23.081439 -37.750712 331.834562 -229.850766 779.866979 -89.438636 -1125.699011 -385.504322 -10.610315 -107.977794 -396.395301 77.721767 -379.277060 -235.072546 -324.856520 -211.574482 -158.476826 1554.382596 206.567463 -113.358719 664.067708 592.910431 691.868054 -980.849406 130.226235 586.958390 426.266189 -337.178183 -253.801080 -128.631941 -140.025150 -554.017549 -513.297688 -648.911974 868.099980 -250.968800 -14.477545 313.802157 -539.898010 324.959264 -549.509731 507.978557 287.159996 -188.693121 442.483909 -421.025491 -60.140376 -150.324648 -7.126849 -156.096290 130.312633 -574.858001 324.711285 129.473087 -1170.884084 1593.756114 -239.508124 -721.010629 -177.870850 333.939162 -496.331821 -81.414696 -340.116511 -249.502746 455.841171 -407.725753 340.124117 835.602360 -264.102288 -180.156363 -635.319193 -564.995583 206.571753 -7.749920 -461.491052 -157.782287 369.615657 -130.174695 285.175256 -968.010232 -265.453098 -294.357535 531.485149 152.689521 -446.097819 250.895235 154.755708 -478.908486 629.724829 -414.882773 622.254081 266.652538 849.309247 -796.758680 150.031866 278.749774 513.757855 -288.711196 -180.895522 54.554381 -391.815240 -1064.147769 -393.213591 -330.755117 625.814083 95.646878 -55.310659 223.708302 -766.566983 -71.865149 -185.966314 577.367516 -389.295507 -443.057821 -286.506128 -117.137671 -705.335403 -1158.288876 842.864967 1001.905638 170.165593 563.364761
7356.078575 5295.268924 2068.866862 -8407.352016 -173.480598 4028.733952 -724.893204 1851.124915 -1029.921940 -1291.442962 885.228481 378.716381 558.509103 1798.459949 1256.205884 2673.105987 -596.322163 -2909.568003 -179.198596 318.241683 569.037623 104.961983 -100.748625 -784.471266 1052.849302 638.244596 715.000782 -742.354467 -1317.286613 74.258855 -343.532872 435.950153 472.115405 -1073.464151 -1830.329109 -226.541164 -1216.448634 61.055770 -28.286585 53.227154 1149.932594 104.138582 15.435836 -227.768890 569.064809 144.327183 16.259102 -4.891172 -275.500003 -196.108730 -235.174566 374.135817 -284.971001 723.811647 266.759882 200.571978 430.250435 -226.897237 90.406324 317.564468 -13.891520 702.249485 230.633402 -74.853763 175.022032 -51.194026 -152.236921 -126.405636 388.230107 180.751519 -66.537350 -666.765862 100.400576 1.622038 -605.698245 144.724329 -647.786101 -529.287508 -189.541680 144.709040 977.739012 288.156172 -759.928272 -202.322424 -115.628744 284.111531 -1079.573407 -227.878321 382.624490 974.849148 -933.665919 506.528726 -277.217663 126.105639 375.423538 22.832850 -64.031458 -368.386893 239.680193 252.819908 -248.595684 -54.713601 -23.682405 -316.348521 603.515975 194.611658 -196.961448 -416.252704 405.675854 297.545473 72.700268 63.036083 -232.054087 22.218336 51.310029 -14.010895 194.257775 -379.298090 -232.814191 -296.803496 -141.466987 -353.903613 55.696702 313.522517 -179.230991 15.460189 -211.109067 340.747243 -199.530703 -703.288548 104.029428 -259.037069 245.448121 -271.576609 -89.459802 118.341285 43.930751 -538.192452 -643.986306 135.685738 -220.166799 113.587275 18.937558 42.234339 109.887716 88.390801 -34.448076 -140.179439 -261.288571 165.135313 1.691414 298.233746 -179.265202 49.676920 -40.157531 187.058059 -232.285272 -97.576723 26.605218 -0.237982 -27.054565 34.623445 135.721789 441.487945 -395.225251 -266.317273 295.689835 28.123534 -57.419744 291.507186 82.300216 8.615930 167.348241 187.026579 -6.295534 32.083735 -67.535825 215.509752 -0.835036 202.980389 -81.406324 129.300527 -215.414252 -191.718711 -47.775940 146.905224 -197.538675 -173.911692 -29.785895 -78.222409 23.281500 -97.160117 -40.237875 -113.143648 116.670779 -310.189529 -549.977198 -200.366767 -124.420348 -233.487987
